date,name_ta_rep,province_rep,city_rep,school_rep,repeat_index,name_first_learner,name_second_learner,name_full,letters_correct_a1,letters_correct,submission_date,assessment_phase
1/27/25,Ta 348,eastern_cape,Gqeberha,School 42,7,a,b,Learner 6410,0,0,1/27/25,Initial
1/28/25,Ta 348,eastern_cape,Gqeberha,School 42,1,a,b,Learner 7311,0,0,1/28/25,Initial
1/28/25,Ta 348,eastern_cape,Gqeberha,School 42,6,a,b,Learner 1633,1,1,1/28/25,Initial
1/27/25,Ta 349,eastern_cape,Gqeberha,School 42,6,a,b,Learner 2042,-5,4,1/27/25,Initial
1/28/25,Ta 348,eastern_cape,Gqeberha,School 42,12,a,b,Learner 5199,7,7,1/28/25,Initial
1/30/25,Ta 348,eastern_cape,Gqeberha,School 42,1,a,b,Learner 1392,9,9,1/30/25,Initial
1/27/25,Ta 348,eastern_cape,Gqeberha,School 42,2,a,b,Learner 345,9,9,1/27/25,Initial
1/28/25,Ta 348,eastern_cape,Gqeberha,School 42,7,a,b,Learner 863,9,9,1/28/25,Initial
1/27/25,Ta 348,eastern_cape,Gqeberha,School 42,9,a,b,Learner 2100,12,12,1/27/25,Initial
1/27/25,Ta 348,eastern_cape,Gqeberha,School 42,8,a,b,Learner 4497,13,13,1/27/25,Initial
1/27/25,Ta 348,eastern_cape,Gqeberha,School 42,10,a,b,Learner 4125,14,14,1/27/25,Initial
1/28/25,Ta 348,eastern_cape,Gqeberha,School 42,9,a,b,Learner 6447,15,15,1/28/25,Initial
1/27/25,Ta 348,eastern_cape,Gqeberha,School 42,12,a,b,Learner 7815,19,19,1/27/25,Initial
1/27/25,Ta 348,eastern_cape,Gqeberha,School 42,3,a,b,Learner 2370,21,21,1/27/25,Initial
1/28/25,Ta 348,eastern_cape,Gqeberha,School 42,8,a,b,Learner 6020,29,29,1/28/25,Initial
1/22/25,Ta 218,eastern_cape,Gqeberha,School 42,10,a,b,Learner 1045,0,0,1/22/25,Initial
1/27/25,Ta 219,eastern_cape,Gqeberha,School 42,6,a,b,Learner 1219,0,0,1/27/25,Initial
1/23/25,Ta 218,eastern_cape,Gqeberha,School 42,11,a,b,Learner 4241,0,0,1/23/25,Initial
3/11/25,Ta 219,eastern_cape,Gqeberha,School 42,2,a,b,Learner 4936,0,0,3/11/25,Initial
1/23/25,Ta 218,eastern_cape,Gqeberha,School 42,6,a,b,Learner 5906,0,0,1/23/25,Initial
1/27/25,Ta 219,eastern_cape,Gqeberha,School 42,10,a,b,Learner 6728,0,0,1/27/25,Initial
1/23/25,Ta 218,eastern_cape,Gqeberha,School 42,7,a,b,Learner 1257,1,1,1/23/25,Initial
1/23/25,Ta 218,eastern_cape,Gqeberha,School 42,10,a,b,Learner 1631,1,1,1/23/25,Initial
1/27/25,Ta 219,eastern_cape,Gqeberha,School 42,21,a,b,Learner 2344,1,1,1/27/25,Initial
1/23/25,Ta 218,eastern_cape,Gqeberha,School 42,8,a,b,Learner 2350,1,1,1/23/25,Initial
1/28/25,Ta 219,eastern_cape,Gqeberha,School 42,2,a,b,Learner 2351,1,1,1/28/25,Initial
1/22/25,Ta 218,eastern_cape,Gqeberha,School 42,4,a,b,Learner 275,1,1,1/22/25,Initial
3/11/25,Ta 219,eastern_cape,Gqeberha,School 42,1,a,b,Learner 3100,1,1,3/11/25,Initial
1/27/25,Ta 219,eastern_cape,Gqeberha,School 42,7,a,b,Learner 4415,1,1,1/27/25,Initial
1/27/25,Ta 219,eastern_cape,Gqeberha,School 42,11,a,b,Learner 5845,1,1,1/27/25,Initial
1/22/25,Ta 218,eastern_cape,Gqeberha,School 42,2,a,b,Learner 724,1,1,1/22/25,Initial
1/22/25,Ta 218,eastern_cape,Gqeberha,School 42,3,a,b,Learner 915,1,1,1/22/25,Initial
1/27/25,Ta 219,eastern_cape,Gqeberha,School 42,18,a,b,Learner 1260,2,2,1/27/25,Initial
1/27/25,Ta 219,eastern_cape,Gqeberha,School 42,1,a,b,Learner 2545,2,2,1/27/25,Initial
1/22/25,Ta 218,eastern_cape,Gqeberha,School 42,15,a,b,Learner 3689,2,2,1/22/25,Initial
1/23/25,Ta 218,eastern_cape,Gqeberha,School 42,16,a,b,Learner 4405,2,2,1/23/25,Initial
1/22/25,Ta 218,eastern_cape,Gqeberha,School 42,5,a,b,Learner 5246,2,2,1/22/25,Initial
1/23/25,Ta 218,eastern_cape,Gqeberha,School 42,13,a,b,Learner 5846,2,2,1/23/25,Initial
1/28/25,Ta 219,eastern_cape,Gqeberha,School 42,1,a,b,Learner 5889,2,2,1/28/25,Initial
1/28/25,Ta 219,eastern_cape,Gqeberha,School 42,5,a,b,Learner 7448,2,2,1/28/25,Initial
1/23/25,Ta 218,eastern_cape,Gqeberha,School 42,9,a,b,Learner 7472,2,2,1/23/25,Initial
1/22/25,Ta 218,eastern_cape,Gqeberha,School 42,6,a,b,Learner 2358,3,3,1/22/25,Initial
1/27/25,Ta 219,eastern_cape,Gqeberha,School 42,15,a,b,Learner 2874,3,3,1/27/25,Initial
1/22/25,Ta 218,eastern_cape,Gqeberha,School 42,1,a,b,Learner 5219,3,3,1/22/25,Initial
1/22/25,Ta 218,eastern_cape,Gqeberha,School 42,7,a,b,Learner 5251,3,3,1/22/25,Initial
1/22/25,Ta 218,eastern_cape,Gqeberha,School 42,16,a,b,Learner 1211,4,4,1/22/25,Initial
2/3/25,Ta 305,eastern_cape,Gqeberha,School 44,6,a,b,Learner 2247,0,0,2/3/25,Initial
2/3/25,Ta 305,eastern_cape,Gqeberha,School 44,5,a,b,Learner 2862,0,0,2/3/25,Initial
2/3/25,Ta 305,eastern_cape,Gqeberha,School 44,4,a,b,Learner 537,0,0,2/3/25,Initial
2/3/25,Ta 305,eastern_cape,Gqeberha,School 44,7,a,b,Learner 7017,0,0,2/3/25,Initial
2/3/25,Ta 305,eastern_cape,Gqeberha,School 44,3,a,b,Learner 7066,0,0,2/3/25,Initial
2/3/25,Ta 305,eastern_cape,Gqeberha,School 44,2,a,b,Learner 723,0,0,2/3/25,Initial
2/3/25,Ta 305,eastern_cape,Gqeberha,School 44,1,a,b,Learner 8051,0,0,2/3/25,Initial
1/30/25,Ta 75,eastern_cape,Gqeberha,School 47,12,a,b,Learner 3201,0,0,1/30/25,Initial
1/30/25,Ta 75,eastern_cape,Gqeberha,School 47,14,a,b,Learner 4186,0,0,1/30/25,Initial
1/30/25,Ta 75,eastern_cape,Gqeberha,School 47,16,a,b,Learner 4554,0,0,1/30/25,Initial
1/23/25,Ta 75,eastern_cape,Gqeberha,School 47,8,a,b,Learner 4997,0,0,1/23/25,Initial
2/5/25,Ta 76,eastern_cape,Gqeberha,School 47,9,a,b,Learner 6698,0,0,2/5/25,Initial
1/23/25,Ta 75,eastern_cape,Gqeberha,School 47,1,a,b,Learner 7328,0,0,1/23/25,Initial
2/5/25,Ta 76,eastern_cape,Gqeberha,School 47,7,a,b,Learner 7757,0,0,2/5/25,Initial
2/5/25,Ta 76,eastern_cape,Gqeberha,School 47,3,a,b,Learner 8204,0,0,2/5/25,Initial
2/5/25,Ta 76,eastern_cape,Gqeberha,School 47,4,a,b,Learner 7068,3,3,2/5/25,Initial
2/5/25,Ta 76,eastern_cape,Gqeberha,School 47,6,a,b,Learner 6801,4,4,2/5/25,Initial
1/23/25,Ta 75,eastern_cape,Gqeberha,School 47,3,a,b,Learner 5184,5,5,1/23/25,Initial
2/5/25,Ta 76,eastern_cape,Gqeberha,School 47,11,a,b,Learner 2718,10,10,2/5/25,Initial
1/30/25,Ta 75,eastern_cape,Gqeberha,School 47,11,a,b,Learner 2229,13,13,1/30/25,Initial
1/30/25,Ta 75,eastern_cape,Gqeberha,School 47,3,a,b,Learner 7243,16,16,1/30/25,Initial
1/30/25,Ta 75,eastern_cape,Gqeberha,School 47,17,a,b,Learner 7545,18,18,1/30/25,Initial
2/5/25,Ta 76,eastern_cape,Gqeberha,School 47,5,a,b,Learner 4886,19,19,2/5/25,Initial
2/5/25,Ta 76,eastern_cape,Gqeberha,School 47,2,a,b,Learner 51,27,27,2/5/25,Initial
1/30/25,Ta 75,eastern_cape,Gqeberha,School 47,1,a,b,Learner 2906,33,33,1/30/25,Initial
1/30/25,Ta 75,eastern_cape,Gqeberha,School 47,8,a,b,Learner 2943,36,36,1/30/25,Initial
1/23/25,Ta 75,eastern_cape,Gqeberha,School 47,11,a,b,Learner 4614,36,36,1/23/25,Initial
1/23/25,Ta 75,eastern_cape,Gqeberha,School 47,10,a,b,Learner 5986,37,37,1/23/25,Initial
1/23/25,Ta 75,eastern_cape,Gqeberha,School 47,1,a,b,Learner 336,38,38,1/23/25,Initial
2/5/25,Ta 76,eastern_cape,Gqeberha,School 47,8,a,b,Learner 6124,55,55,2/5/25,Initial
1/30/25,Ta 75,eastern_cape,Gqeberha,School 47,6,a,b,Learner 5272,56,56,1/30/25,Initial
2/5/25,Ta 76,eastern_cape,Gqeberha,School 47,1,a,b,Learner 4842,,,2/5/25,Initial
1/28/25,Ta 75,eastern_cape,Gqeberha,School 47,17,a,b,Learner 1374,0,0,1/28/25,Initial
1/29/25,Ta 75,eastern_cape,Gqeberha,School 47,6,a,b,Learner 2554,0,0,1/29/25,Initial
1/29/25,Ta 75,eastern_cape,Gqeberha,School 47,4,a,b,Learner 2557,0,0,1/29/25,Initial
1/28/25,Ta 75,eastern_cape,Gqeberha,School 47,21,a,b,Learner 3022,0,0,1/28/25,Initial
1/29/25,Ta 75,eastern_cape,Gqeberha,School 47,10,a,b,Learner 4213,0,0,1/29/25,Initial
1/29/25,Ta 75,eastern_cape,Gqeberha,School 47,9,a,b,Learner 5739,0,0,1/29/25,Initial
1/28/25,Ta 75,eastern_cape,Gqeberha,School 47,14,a,b,Learner 6008,0,0,1/28/25,Initial
1/29/25,Ta 75,eastern_cape,Gqeberha,School 47,7,a,b,Learner 621,0,0,1/29/25,Initial
1/29/25,Ta 75,eastern_cape,Gqeberha,School 47,8,a,b,Learner 6494,0,0,1/29/25,Initial
1/28/25,Ta 75,eastern_cape,Gqeberha,School 47,8,a,b,Learner 661,3,3,1/28/25,Initial
1/28/25,Ta 75,eastern_cape,Gqeberha,School 47,2,a,b,Learner 5038,12,12,1/28/25,Initial
1/28/25,Ta 75,eastern_cape,Gqeberha,School 47,13,a,b,Learner 4512,21,21,1/28/25,Initial
1/28/25,Ta 75,eastern_cape,Gqeberha,School 47,11,a,b,Learner 171,32,32,1/28/25,Initial
1/28/25,Ta 75,eastern_cape,Gqeberha,School 47,15,a,b,Learner 8131,32,32,1/28/25,Initial
1/28/25,Ta 75,eastern_cape,Gqeberha,School 47,6,a,b,Learner 2232,34,34,1/28/25,Initial
1/29/25,Ta 75,eastern_cape,Gqeberha,School 47,5,a,b,Learner 3507,35,35,1/29/25,Initial
1/29/25,Ta 75,eastern_cape,Gqeberha,School 47,3,a,b,Learner 3271,37,37,1/29/25,Initial
1/23/25,Ta 76,eastern_cape,Gqeberha,School 47,3,a,b,Learner 7419,44,44,1/23/25,Initial
1/23/25,Ta 76,eastern_cape,Gqeberha,School 47,4,a,b,Learner 4858,52,52,1/23/25,Initial
1/28/25,Ta 75,eastern_cape,Gqeberha,School 47,19,a,b,Learner 3023,55,55,1/28/25,Initial
1/28/25,Ta 75,eastern_cape,Gqeberha,School 47,18,a,b,Learner 7523,57,57,1/28/25,Initial
1/23/25,Ta 76,eastern_cape,Gqeberha,School 47,2,a,b,Learner 6286,,,1/23/25,Initial
3/12/25,Ta 1,,Gqeberha,School 47,3,a,b,Learner 3001,0,0,3/12/25,Initial
3/12/25,Ta 1,,Gqeberha,School 47,2,a,b,Learner 3597,0,0,3/12/25,Initial
3/12/25,Ta 1,,Gqeberha,School 47,1,a,b,Learner 5082,0,0,3/12/25,Initial
3/12/25,Ta 1,,Gqeberha,School 47,8,a,b,Learner 3447,1,1,3/12/25,Initial
3/12/25,Ta 1,,Gqeberha,School 47,4,a,b,Learner 4693,2,2,3/12/25,Initial
3/12/25,Ta 1,,Gqeberha,School 47,7,a,b,Learner 5176,2,2,3/12/25,Initial
3/12/25,Ta 1,,Gqeberha,School 47,5,a,b,Learner 7626,3,3,3/12/25,Initial
2/3/25,Ta 398,eastern_cape,Gqeberha,School 48,10,a,b,Learner 1797,0,0,2/3/25,Initial
1/30/25,Ta 279,eastern_cape,Gqeberha,School 48,3,a,b,Learner 1937,0,0,1/30/25,Initial
2/3/25,Ta 398,eastern_cape,Gqeberha,School 48,4,a,b,Learner 2626,0,0,2/3/25,Initial
2/3/25,Ta 398,eastern_cape,Gqeberha,School 48,8,a,b,Learner 4074,0,0,2/3/25,Initial
2/3/25,Ta 398,eastern_cape,Gqeberha,School 48,11,a,b,Learner 4784,0,0,2/3/25,Initial
1/30/25,Ta 279,eastern_cape,Gqeberha,School 48,10,a,b,Learner 4848,0,0,1/30/25,Initial
1/30/25,Ta 279,eastern_cape,Gqeberha,School 48,5,a,b,Learner 4859,0,0,1/30/25,Initial
1/30/25,Ta 279,eastern_cape,Gqeberha,School 48,7,a,b,Learner 5039,0,0,1/30/25,Initial
2/3/25,Ta 398,eastern_cape,Gqeberha,School 48,9,a,b,Learner 5778,0,0,2/3/25,Initial
1/30/25,Ta 279,eastern_cape,Gqeberha,School 48,9,a,b,Learner 6759,0,0,1/30/25,Initial
2/3/25,Ta 398,eastern_cape,Gqeberha,School 48,5,a,b,Learner 7292,0,0,2/3/25,Initial
2/3/25,Ta 398,eastern_cape,Gqeberha,School 48,6,a,b,Learner 7393,0,0,2/3/25,Initial
2/3/25,Ta 398,eastern_cape,Gqeberha,School 48,2,a,b,Learner 8165,0,0,2/3/25,Initial
2/3/25,Ta 398,eastern_cape,Gqeberha,School 48,1,a,b,Learner 5197,1,1,2/3/25,Initial
1/30/25,Ta 279,eastern_cape,Gqeberha,School 48,2,a,b,Learner 3271,2,2,1/30/25,Initial
1/30/25,Ta 279,eastern_cape,Gqeberha,School 48,11,a,b,Learner 6282,2,2,1/30/25,Initial
1/30/25,Ta 279,eastern_cape,Gqeberha,School 48,1,a,b,Learner 5407,4,4,1/30/25,Initial
1/30/25,Ta 279,eastern_cape,Gqeberha,School 48,12,a,b,Learner 7319,5,5,1/30/25,Initial
1/30/25,Ta 279,eastern_cape,Gqeberha,School 48,6,a,b,Learner 171,15,15,1/30/25,Initial
1/30/25,Ta 279,eastern_cape,Gqeberha,School 48,4,a,b,Learner 4708,15,15,1/30/25,Initial
1/30/25,Ta 279,eastern_cape,Gqeberha,School 48,8,a,b,Learner 3829,44,44,1/30/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,11,a,b,Learner 1073,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,12,a,b,Learner 1079,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,7,a,b,Learner 1396,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,1,a,b,Learner 1520,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,28,a,b,Learner 1789,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,15,a,b,Learner 1967,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,4,a,b,Learner 2814,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,19,a,b,Learner 3085,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,8,a,b,Learner 3309,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,18,a,b,Learner 4182,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,24,a,b,Learner 4235,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,29,a,b,Learner 4604,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,23,a,b,Learner 5340,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,22,a,b,Learner 6524,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,17,a,b,Learner 655,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,14,a,b,Learner 6638,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,27,a,b,Learner 6644,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,10,a,b,Learner 6653,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,26,a,b,Learner 7061,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,16,a,b,Learner 76,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,2,a,b,Learner 8065,0,0,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,3,a,b,Learner 1357,1,1,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,25,a,b,Learner 531,1,1,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,9,a,b,Learner 5516,1,1,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,20,a,b,Learner 6751,1,1,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,5,a,b,Learner 5002,2,2,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,13,a,b,Learner 967,2,2,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,6,a,b,Learner 6040,3,3,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,21,a,b,Learner 7661,3,3,2/5/25,Initial
2/5/25,Ta 321,eastern_cape,Port Elizabeth,School 48,30,a,b,Learner 5179,5,5,2/5/25,Initial
2/4/25,Ta 398,eastern_cape,Gqeberha,School 48,9,a,b,Learner 1049,0,0,2/4/25,Initial
2/4/25,Ta 398,eastern_cape,Gqeberha,School 48,17,a,b,Learner 140,0,0,2/4/25,Initial
2/5/25,Ta 398,eastern_cape,Gqeberha,School 48,2,a,b,Learner 1664,0,0,2/5/25,Initial
2/4/25,Ta 398,eastern_cape,Gqeberha,School 48,2,a,b,Learner 1862,0,0,2/4/25,Initial
2/5/25,Ta 398,eastern_cape,Gqeberha,School 48,3,a,b,Learner 2537,0,0,2/5/25,Initial
2/5/25,Ta 398,eastern_cape,Gqeberha,School 48,11,a,b,Learner 2605,0,0,2/5/25,Initial
2/4/25,Ta 398,eastern_cape,Gqeberha,School 48,13,a,b,Learner 2679,0,0,2/4/25,Initial
2/4/25,Ta 398,eastern_cape,Gqeberha,School 48,12,a,b,Learner 2765,0,0,2/4/25,Initial
2/5/25,Ta 398,eastern_cape,Gqeberha,School 48,10,a,b,Learner 2999,0,0,2/5/25,Initial
2/4/25,Ta 398,eastern_cape,Gqeberha,School 48,16,a,b,Learner 3232,0,0,2/4/25,Initial
2/5/25,Ta 398,eastern_cape,Gqeberha,School 48,8,a,b,Learner 3902,0,0,2/5/25,Initial
2/4/25,Ta 398,eastern_cape,Gqeberha,School 48,3,a,b,Learner 3926,0,0,2/4/25,Initial
2/4/25,Ta 398,eastern_cape,Gqeberha,School 48,15,a,b,Learner 4073,0,0,2/4/25,Initial
2/4/25,Ta 398,eastern_cape,Gqeberha,School 48,14,a,b,Learner 4906,0,0,2/4/25,Initial
2/5/25,Ta 398,eastern_cape,Gqeberha,School 48,12,a,b,Learner 4990,0,0,2/5/25,Initial
2/5/25,Ta 398,eastern_cape,Gqeberha,School 48,5,a,b,Learner 5596,0,0,2/5/25,Initial
2/5/25,Ta 398,eastern_cape,Gqeberha,School 48,6,a,b,Learner 5633,0,0,2/5/25,Initial
2/4/25,Ta 398,eastern_cape,Gqeberha,School 48,10,a,b,Learner 7458,0,0,2/4/25,Initial
2/5/25,Ta 398,eastern_cape,Gqeberha,School 48,13,a,b,Learner 7813,0,0,2/5/25,Initial
2/5/25,Ta 398,eastern_cape,Gqeberha,School 48,4,a,b,Learner 8029,0,0,2/5/25,Initial
2/5/25,Ta 398,eastern_cape,Gqeberha,School 48,7,a,b,Learner 3144,1,1,2/5/25,Initial
2/4/25,Ta 398,eastern_cape,Gqeberha,School 48,6,a,b,Learner 4380,1,1,2/4/25,Initial
2/4/25,Ta 398,eastern_cape,Gqeberha,School 48,5,a,b,Learner 4794,2,2,2/4/25,Initial
2/19/25,Ta 309,eastern_cape,Port Elizabeth,School 50,3,a,b,Learner 2182,0,0,2/19/25,Initial
2/19/25,Ta 309,eastern_cape,Port Elizabeth,School 50,2,a,b,Learner 3646,0,0,2/19/25,Initial
2/19/25,Ta 309,eastern_cape,Port Elizabeth,School 50,1,a,b,Learner 5973,1,1,2/19/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,17,a,b,Learner 1947,1,0,2/6/25,Initial
2/14/25,Ta 93,eastern_cape,Gqeberha,School 51,12,a,b,Learner 3714,0,0,2/14/25,Initial
2/14/25,Ta 93,eastern_cape,Gqeberha,School 51,17,a,b,Learner 4044,0,0,2/14/25,Initial
2/14/25,Ta 93,eastern_cape,Gqeberha,School 51,25,a,b,Learner 4667,0,0,2/14/25,Initial
2/14/25,Ta 93,eastern_cape,Gqeberha,School 51,23,a,b,Learner 856,0,0,2/14/25,Initial
3/6/25,Ta 93,eastern_cape,Gqeberha,School 51,1,a,b,Learner 3813,1,1,3/6/25,Initial
2/14/25,Ta 93,eastern_cape,Gqeberha,School 51,18,a,b,Learner 6462,1,1,2/14/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,16,a,b,Learner 1291,5,5,2/6/25,Initial
2/14/25,Ta 93,eastern_cape,Gqeberha,School 51,7,a,b,Learner 5014,6,6,2/14/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,27,a,b,Learner 3541,5,7,2/6/25,Initial
2/14/25,Ta 93,eastern_cape,Gqeberha,School 51,6,a,b,Learner 685,7,7,2/14/25,Initial
2/14/25,Ta 93,eastern_cape,Gqeberha,School 51,8,a,b,Learner 7089,7,7,2/14/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,23,a,b,Learner 992,7,7,2/6/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,26,a,b,Learner 5812,8,8,2/6/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,5,a,b,Learner 6999,8,8,2/6/25,Initial
2/14/25,Ta 93,eastern_cape,Gqeberha,School 51,13,a,b,Learner 2526,1,9,2/14/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,4,a,b,Learner 5776,0,9,2/6/25,Initial
2/14/25,Ta 93,eastern_cape,Gqeberha,School 51,9,a,b,Learner 641,9,9,2/14/25,Initial
2/14/25,Ta 93,eastern_cape,Gqeberha,School 51,11,a,b,Learner 4594,10,10,2/14/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,2,a,b,Learner 6767,10,10,2/6/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,7,a,b,Learner 1835,11,11,2/6/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,9,a,b,Learner 2346,11,11,2/6/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,24,a,b,Learner 4856,11,11,2/6/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,25,a,b,Learner 612,12,12,2/6/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,3,a,b,Learner 914,13,13,2/6/25,Initial
2/14/25,Ta 93,eastern_cape,Gqeberha,School 51,14,a,b,Learner 5627,15,15,2/14/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,19,a,b,Learner 5896,15,15,2/6/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,12,a,b,Learner 2317,11,16,2/6/25,Initial
2/6/25,Ta 93,eastern_cape,Gqeberha,School 51,11,a,b,Learner 3843,16,16,2/6/25,Initial
2/18/25,Ta 418,eastern_cape,Gqeberha,School 51,8,a,b,Learner 1033,0,0,2/18/25,Initial
2/18/25,Ta 418,eastern_cape,Gqeberha,School 51,5,a,b,Learner 1063,0,0,2/18/25,Initial
2/18/25,Ta 418,eastern_cape,Gqeberha,School 51,9,a,b,Learner 2555,0,0,2/18/25,Initial
2/11/25,Ta 309,eastern_cape,Port Elizabeth,School 51,2,a,b,Learner 3535,0,0,2/11/25,Initial
2/6/25,Ta 418,eastern_cape,Port Elizabeth,School 51,1,a,b,Learner 4236,0,0,2/6/25,Initial
2/18/25,Ta 418,eastern_cape,Gqeberha,School 51,10,a,b,Learner 4265,0,0,2/18/25,Initial
2/18/25,Ta 418,eastern_cape,Gqeberha,School 51,11,a,b,Learner 4298,0,0,2/18/25,Initial
2/18/25,Ta 418,eastern_cape,Gqeberha,School 51,2,a,b,Learner 6044,0,0,2/18/25,Initial
2/6/25,Ta 309,eastern_cape,Port Elizabeth,School 51,2,a,b,Learner 897,0,0,2/6/25,Initial
2/18/25,Ta 418,eastern_cape,Gqeberha,School 51,6,a,b,Learner 1222,1,1,2/18/25,Initial
2/11/25,Ta 309,eastern_cape,Port Elizabeth,School 51,1,a,b,Learner 3006,1,1,2/11/25,Initial
2/11/25,Ta 309,eastern_cape,Port Elizabeth,School 51,5,a,b,Learner 8040,1,1,2/11/25,Initial
2/18/25,Ta 418,eastern_cape,Gqeberha,School 51,1,a,b,Learner 3907,2,2,2/18/25,Initial
2/18/25,Ta 418,eastern_cape,Gqeberha,School 51,12,a,b,Learner 4609,2,2,2/18/25,Initial
2/6/25,Ta 418,eastern_cape,Port Elizabeth,School 51,14,a,b,Learner 5461,3,3,2/6/25,Initial
2/6/25,Ta 418,eastern_cape,Port Elizabeth,School 51,17,a,b,Learner 692,4,4,2/6/25,Initial
2/6/25,Ta 418,eastern_cape,Port Elizabeth,School 51,4,a,b,Learner 7967,4,4,2/6/25,Initial
2/18/25,Ta 418,eastern_cape,Gqeberha,School 51,3,a,b,Learner 7030,5,5,2/18/25,Initial
2/6/25,Ta 418,eastern_cape,Port Elizabeth,School 51,16,a,b,Learner 6298,6,6,2/6/25,Initial
2/18/25,Ta 418,eastern_cape,Gqeberha,School 51,4,a,b,Learner 2349,7,7,2/18/25,Initial
2/6/25,Ta 418,eastern_cape,Port Elizabeth,School 51,21,a,b,Learner 8044,18,18,2/6/25,Initial
3/6/25,Ta 309,eastern_cape,Port Elizabeth,School 52,3,a,b,Learner 3646,0,0,3/6/25,Initial
3/6/25,Ta 309,eastern_cape,Port Elizabeth,School 52,2,a,b,Learner 5072,1,1,3/6/25,Initial
3/6/25,Ta 309,eastern_cape,Port Elizabeth,School 52,1,a,b,Learner 5173,1,1,3/6/25,Initial
4/10/25,Ta 309,,Eastern Cape,School 53,1,a,b,Learner 2547,0,0,4/10/25,Initial
4/8/25,Ta 56,,Gqeberha,School 54,2,a,b,Learner 160,0,0,4/8/25,Initial
4/8/25,Ta 56,,Gqeberha,School 54,3,a,b,Learner 1774,0,0,4/8/25,Initial
4/8/25,Ta 56,,Gqeberha,School 54,5,a,b,Learner 3274,0,0,4/8/25,Initial
4/8/25,Ta 56,,Gqeberha,School 54,10,a,b,Learner 3919,0,0,4/8/25,Initial
4/8/25,Ta 56,,Gqeberha,School 54,8,a,b,Learner 5464,0,0,4/8/25,Initial
4/8/25,Ta 56,,Gqeberha,School 54,3,a,b,Learner 5708,0,0,4/8/25,Initial
